generation,baseNumberPoints,numberValueCoefficient,mostHeldColorPoints,colorRatioCoefficient,significantLeadRatio,playColorDislikedByHighestPlayerPoints,reversePoints,skipPoints,drawTwoPoints,wildDrawFourPoints,heldColorCoefficient,calledColorPoints,fitness,points,rate
45,6.1403689480039105,-2.3877326374115837,17.002368174105293,13.378363807738253,7.6604698665365945,9.788192377093823,5.622590348043945,6.89958526341082,16.307011523783846,2.4263399725255126,16.425540856268846,-3.4415226062848654,117113.28679999999,348137,0.3364
46,4.206924873359514,-2.6941083399685457,17.78116932514909,17.69012538567965,6.156840546712521,9.900438537260815,5.176485551063207,7.958592042401652,15.805442688249757,5.235857206194145,16.37671262195981,-2.28072014298713,118330.60470000001,349987,0.3381
47,5.67315996210515,-3.2490325979538723,16.411773587676358,14.307550249352682,7.89768750020328,9.378462105411547,6.725828094725224,7.614943287916075,16.29708237605792,4.388001501254693,16.424200086789995,-0.17060367877487212,117113.2035,349905,0.3347
48,4.739818671791617,-3.8012380390643656,18.451487128659057,16.543577273965212,6.807909328787668,8.62945691100981,7.962927961663125,8.569719418746452,15.83561667806699,4.412322880334576,17.63350615262781,-4.495462290754059,118625.766,350860,0.3381
49,4.741670093600679,-3.799850095928371,18.44800129985786,16.385827828581526,6.320762455660073,8.630483608019969,7.993585029037641,8.568001488211088,15.960463600944289,4.4421196529682545,17.633883390191432,-4.670859358955725,117125.60639999999,350256,0.3344
50,7.398301148953738,-3.801152137528946,17.428922741025655,14.178864470670902,10.020025559450502,7.960700371834774,8.506429609214964,8.837232966581986,16.305099594335527,4.412697989796457,16.1602840211234,-5.036959559832306,118206.4747,350657,0.3371
51,6.328052900665558,-3.787303588485677,18.120148227124474,16.48325904111412,5.3213065043476355,7.715176307397395,7.909801310650763,6.335808676587803,17.730372250097012,4.434457896095497,17.62293592148491,-2.058036664347379,117775.01250000001,348963,0.3375
52,5.240446890119236,-4.111963268853384,18.07997079055001,16.481117504487823,7.013931903194976,8.907094052942114,7.931025934165337,6.341564783888558,17.722575315667694,4.435287386908668,17.587080557562757,-2.2928330829749135,119800.81409999999,352459,0.3399
53,5.201784133409815,-3.0715060992261574,20.78813063194395,15.992640847526857,6.667637823807368,7.575599535708845,7.934410860581302,6.344113012542768,16.493204427322723,3.929600993503406,16.095604893917315,-2.5924920711875217,121614.8002,355391,0.3422
54,5.080416120221727,-5.529042331765523,20.37480105806563,15.835898355801485,3.5664146661763376,8.93157213380733,7.547677925786757,6.864181328808617,17.61326587444263,4.3638091856512125,17.538616015646845,-1.8131163770261027,120976.35059999999,353422,0.3423
55,4.8318797841000345,-1.5057162960258785,18.193181434585007,16.076696403127304,3.5250304062394804,7.568012823053832,7.244534212604976,6.430796671154093,16.491250511525283,4.47893182615549,15.979393658311535,-1.434341874511635,115683.6998,345634,0.3347
56,5.745676132858644,-2.75650654938188,20.277505746585884,16.075948262891316,2.706703766864454,7.454116094970105,7.27454932117454,7.85693276098775,15.196373222807859,4.616644185141976,15.965561930987192,-1.3682945702533067,119470.88100000001,354513,0.337
57,5.749268553870637,-2.7007775692426366,20.27824143324965,18.044313223489635,2.8057635441468523,7.449844878427362,5.06642436809251,7.842472755819363,15.14631142903572,4.6172300187897966,17.67477277265885,-1.3428550922654852,120416.83200000001,352096,0.342
58,5.749823615238668,-2.703929217551979,19.624546334099836,14.46167052003139,4.448953638600846,7.707113797880597,7.298306892348122,7.843259161411358,15.158290203019288,4.615029128273493,15.00992193250769,-0.7710418870862478,118665.99990000001,350979,0.3381
59,5.377397785494358,-2.8291125677837337,20.5358612442933,16.0869464268556,4.59367696418421,7.699416650936733,5.652208496254296,6.1204703366418745,15.321480388412366,4.71200970158525,15.01406486919808,-2.4251647965298773,119348.9951,350717,0.3403
60,5.163282359416131,-2.6978404716077464,20.51772977218597,16.14201614886266,2.3676427006415945,7.668411938697585,7.310924006310582,5.43291276503284,15.143056534260174,3.5818845739533227,15.01544403280874,-0.3000510645708816,117661.12980000001,347493,0.3386
61,5.135065745054544,-3.4257817431872417,22.343152187288577,18.40658648424359,6.013220793958691,7.710648751794008,5.131780287635702,6.717598252628971,15.03809670496878,5.016072850329895,17.870196612835116,-2.662776898182119,124611.7544,361403,0.3448
62,4.580260925452477,-3.4052052661272754,22.416233740800003,18.356642206513573,6.012156826937432,7.673756704141623,5.133698197568961,6.862355027085085,15.1302365224633,5.022804697732367,13.44759787179167,-0.28398448106797874,116796.42420000001,348542,0.3351
63,4.570080752821023,-3.4523271831028546,22.336157694528683,16.148164530045307,5.475596626362871,10.24526504003295,5.692879967185315,6.715483167445238,14.924699436732327,3.6452204686077305,17.80555711749366,-2.6234126216520948,118197.248,349696,0.338
64,4.4849133542160935,-3.4376925488886267,20.339378439392664,16.194968479225878,5.677879190954891,8.964702580941982,5.693233274124752,6.732318038492142,14.888013749753517,3.7924087252682495,13.280680686641984,-2.9763990676848517,117650.736,350151,0.336
65,5.612758835983437,-5.552444366825926,22.789516193873492,16.00670194165523,5.827534837713733,8.983088142821408,5.7750196150351885,7.533398523090443,14.889650441381495,3.7940529171273285,13.274509338823522,-1.0594375657658337,117566.00769999999,350003,0.3359
66,4.897200351534512,-1.5955637028523766,22.56650705570756,16.728402459179108,5.930677944517472,9.221701661352045,4.170065047572077,6.058035157192583,16.425517452191215,4.580578087470397,19.11834602611941,-3.464830982099429,118433.4764,349774,0.3386
67,3.6108161409442885,-3.427456387430369,22.708418827800294,18.05223749149178,5.802675109444085,9.944274916925746,5.767893508500745,10.75221505490905,14.894820247030568,3.6595225765071606,13.260634283578046,-1.0129334806488468,118852.72200000001,350598,0.339
68,5.12936849401319,-4.810246987976653,21.50840961256446,16.79681325318193,4.66946610354228,8.329834463169707,7.15633618582942,5.85931480550375,14.957555023445446,4.393304163128556,18.764978122626406,-1.0231785018161454,119902.7116,351724,0.3409
69,5.503162342948391,-1.6468942610934352,21.96073030710406,16.71114444550964,4.048563365945795,9.21558910484464,5.8186283809048955,6.63590346386891,14.074589313219487,2.3282383298993707,13.21889582434314,-0.34942147701499016,118420.8467,347581,0.3407
70,1.4184061891510955,-0.3208654227766794,21.59060243827132,16.61012211430045,3.9260592722238186,7.934411777286974,5.819536091073214,6.636611012173551,14.08146597985428,4.4976979787399065,13.026178254607638,-2.0037462052148918,122075.3061,356841,0.3421
71,4.610429211417205,-2.0453351359344016,23.644186390711052,19.144283315391927,7.5446188403526415,5.848443814261227,5.945597591120255,6.637696994216798,16.293604214514964,3.6021875721273493,12.881672235584597,-2.9624611944948764,118070.6234,350254,0.3371
72,3.331693268257825,-0.15422350288425607,24.441555969297706,16.891580076757425,3.959323331753991,6.786201407609452,7.983656122286414,6.737709362962094,14.044466795546976,4.4851976665584985,13.795722228062852,-0.36975928600180213,123302.766,358230,0.3442
73,3.398406482013247,-0.043571160541989715,24.44422448088346,16.69979842781756,3.960085391193938,5.70231713829959,5.725031227529887,6.955335010792418,13.709087693323156,3.0313763934303086,13.796284350779889,-2.0259915318086583,119588.0367,351833,0.3399
74,2.313480098696287,-0.044105647532880154,24.428934060738936,16.735354734881227,3.962883208719641,6.884417708360682,5.888244395334075,7.059646653925758,13.708280589419902,2.9765017980085755,13.726776984591853,-2.048335025035675,119732.01439999999,353296,0.3389
75,3.234755467094629,-2.0334587943337676,24.399931344337496,20.882278289540196,6.512502019400318,5.880549781873908,6.1204274164104,7.660764458465726,16.300668196155467,3.6933439208195105,14.01017994937731,-3.3341385453192727,122659.70760000001,358026,0.3426
76,4.520356709260838,-0.05488998698776132,24.517710280336043,20.870510377883914,5.9204245225989425,5.6921042811395015,4.745002215421209,5.492206098395081,16.072748470076316,5.323052438018772,13.681001177295203,-2.3880425296100856,121584.304,354680,0.3428
77,3.4050897899514414,-1.9646921366838705,23.246626867478934,22.110576138850572,7.177964643533136,5.37908380229065,3.778523136528069,6.8419227313469415,16.188328236300304,3.3766233363249594,13.95120334982415,-3.372887392523287,118036.34150000001,347677,0.3395
78,3.1661145921907536,-2.0342663298039607,24.352745381887452,21.096437959002504,6.569045782627289,6.410301620389881,4.485068894956984,7.009023162936773,17.0464592929144,5.002841747796092,15.390750434597944,-3.370340239997327,119538.9216,351792,0.3398
79,4.062770229625754,-1.3592607355391406,24.394775162937652,21.077411638285422,4.793367312769255,6.000697362302155,5.20303252386375,3.975027806977837,14.96849302026591,3.4469330881562104,13.18151451735658,-0.4633148543921767,118774.08529999999,351091,0.3383
80,2.9805132015794724,-2.1866804457375384,24.994753907000035,21.693818739524673,4.620378620365429,8.025550289955017,2.1432512830738997,3.63534061931591,16.414524119372444,2.1955888864440083,14.14056689003988,-0.5133549637585081,117952.1937,349281,0.3377
81,4.0907733472057615,-1.4405750732526417,24.42658407188163,20.918625729075288,3.257483290752271,6.261257434744362,2.0936673216279993,9.050416643275467,16.955979511377738,5.46504720170118,15.738154127554864,-1.1594631619964542,117466.8222,348153,0.3374
82,4.072893658421369,-1.4415508341992902,25.232721834367492,21.271135719746546,3.10226759294834,6.476042836044875,2.093983010537024,6.646250592238347,16.961622801779548,2.355539625042874,13.733990809019847,-0.4435962026726473,119031.9592,351334,0.3388
83,3.5067581857421324,-1.9682612010316847,25.241200062658532,20.328685576428132,3.095241148928901,8.210943740428561,1.3901177847812154,3.8417414754503447,16.922882318501376,0.6840296561458945,14.97419463570301,-0.5447718503808019,119461.6196,351668,0.3397
84,3.3007284999101683,-2.2178306965713612,25.04065772745775,20.040183694614388,4.604686373839521,8.923786165321255,2.14580983456708,7.035006712124296,16.296308250781625,2.255016601083366,16.158423480391455,0.6035630073868066,121646.44810000001,354551,0.3431
85,3.6315263228603016,-2.2138667687231965,26.541615631809353,20.59164848405195,4.552346971648848,10.032763942926477,1.2523416372110172,3.720053138127563,16.461823432801832,2.033000984648372,16.158107711811805,0.6023241844249956,118692.994,350644,0.3385
86,4.502342248457698,-3.918683967387114,25.044688117185213,20.23235107564463,3.4232493477427925,6.918850852886647,2.138923972862373,3.280121494142625,16.3067990232643,2.2507678436640934,15.702759258442976,-0.024183712181588112,117506.2129,348373,0.3373
87,3.3816470046602785,-2.1678937450005336,25.093985888250682,19.063808857742632,5.561152035495387,7.996714775356361,2.940174132226013,4.365617580426631,11.689802000373033,2.166017529991547,16.13353981783476,-0.8192523600147934,118430.27979999999,352681,0.3358
88,3.241763305431639,-1.5208233361812689,25.093353121843414,19.058531213908257,7.1144025152685835,8.893607783670584,2.1474559724300324,4.3699922691030775,17.215770725301557,2.168123463846305,16.540494479122255,-0.8162764019937928,122716.9152,357984,0.3428
89,3.2571946215507706,-1.5654337674276468,28.364138397571278,20.032924712029907,5.7443974628320875,8.000764014522833,3.405506582001455,4.488423558512322,16.135890090653564,2.939635786119556,15.887204252057263,1.340741310790802,118206.54329999999,349827,0.3379
90,2.5621296723854576,-2.06672366926212,28.01852998488072,20.848320448882745,5.569162550548694,8.00218904051993,3.4021959888257647,4.75407543690484,13.253477286646099,2.940033806848686,15.785793254223567,-2.39130308445281,115573.8917,347173,0.3329
91,2.5604253806687747,-2.6994211551640412,27.86008158671673,20.847240365831862,5.574605373538398,7.828995001311128,1.0134476640481997,4.754435189640219,15.684611300464574,2.814152511274851,15.785357818536088,-1.1526413351650622,118827.80639999999,351146,0.3384
92,0.6372123621178281,-2.9303531603354718,25.982200425702274,19.96455445517327,7.260082604393851,5.699609004642667,2.411420604648127,3.4867195115913194,16.564797249127835,1.5112532989894345,17.710947973447052,-0.01833144883326645,116903.25000000001,346380,0.3375
93,2.77141140267289,-3.7849995105268324,26.721558174588782,18.01034305796531,6.641192703693838,8.230441536720475,3.4009627886836116,4.779428485317655,15.431593123735698,1.7016677475943618,16.89237101778527,-2.118217873140071,118618.524,350424,0.3385
94,4.076784963924418,-3.0953568196221597,26.60289225893499,20.184349610586125,6.100371255132572,8.272396758361658,3.5372877264265514,4.8503565591512,15.467931373571572,1.694933695629888,17.249257530589276,-2.2029483416355533,118087.416,349785,0.3376
95,4.0805022047160255,-3.2151397233560686,27.189561402154517,20.188825515288762,6.555027230855713,8.164747143861845,4.76921405362881,3.6989224118386996,15.456759994792224,1.7160776860957123,16.76510153506444,-3.0319649815004563,120773.00940000001,352519,0.3426
96,5.633550346719893,-0.6545690733585634,26.850341137701424,22.108927394304438,7.285853674397604,5.615609535037762,3.4093664378152955,5.63357135766171,15.56677931286707,1.3007794828820953,17.852871645050048,-2.3880897568864885,119048.48939999999,352423,0.3378
97,3.5893010000137653,1.395795619133912,26.92205598292336,22.095496212264944,7.362890551979599,8.714043038843986,3.415249125864065,5.636542900359315,15.460441911206088,1.6189411619660152,19.037313893242896,-1.7084645912335068,119527.6586,353423,0.3382
98,3.58848046229995,-3.682919023698864,26.93628678334017,21.11849659200197,7.364570824674067,5.829792878475879,0.9884292104669388,5.644240660211963,15.049848392462689,1.2619996384652108,17.81673888469614,-2.0297126283739053,116734.4307,348357,0.3351
99,0.036026433525007964,-1.3581128255097628,27.350141800748897,20.51020455124228,7.364930542776648,6.750967518093189,0.6030473605950699,5.732401496103539,13.63061815515257,1.2391142109539446,18.84553335222185,-1.8574364588739847,119258.0796,353148,0.3377
100,6.981636530912347,-2.7806868521001458,26.86173560306496,21.796401620076807,7.460739105520383,7.70091904942104,2.409894461212067,8.683175519972913,16.197365131621805,3.635158168748212,18.556452374141532,-1.7953949987099234,120103.5968,354079,0.3392
101,0.019106872223266652,-2.405510548553212,27.125232736618873,21.098160002281634,7.4196749135469116,6.734994181285362,1.6654548221295338,6.5926193593093645,15.953353734633355,-0.4512894295942811,19.287219592071533,-2.0406211546558337,117054.754,348170,0.3362
102,-1.6737583120630606,-2.189595464670199,27.54575443444664,21.753746134141192,7.5578591707478955,6.735321627639536,2.668725910735062,5.644813653706677,15.875297286473822,0.6927338369483733,19.287992148527536,-1.1396591955948954,117863.4588,350367,0.3364
103,7.706414195314161,-2.4034058605246478,27.310098565589914,21.101107786397044,5.5253523161564795,6.049701999331447,2.731468732916812,9.434442481625144,15.95305720703108,-0.4265547486156778,21.25119176253092,-2.1800665861700694,118711.36499999999,351425,0.3378
104,2.5141169301685515,-1.425189291617825,26.48953209550537,21.023875075596433,7.433283885002729,7.095485845080898,-0.21078460729373538,5.410206453817742,16.217650891956694,3.676196458275163,17.342723682569787,-3.0992920342453467,119482.4536,354232,0.3373
105,2.4793113010241,-4.491756285947506,27.168111751842137,21.089864200617946,7.046750525538403,9.158568110851,1.2815163760342476,4.0949369555236785,18.699727670766958,4.3920874964109435,19.939753385712507,-0.7737273869897809,118864.51999999999,352400,0.3373
106,0.9217117227038276,-4.456134511362911,26.489014423730108,21.07974766494398,8.379554403689898,7.362832862829118,1.0254356290706437,5.329457867107192,12.968463842260231,-0.529054201647316,21.30090998075193,-2.741990919051274,116545.583,345730,0.3371
107,-0.49610211366103785,-1.1578600323287738,27.255935987568744,21.16412265794308,6.799476469080689,9.527025956405259,2.401376822652608,5.401650921844714,12.784801593757878,-0.28701996205103825,14.599822377777684,-3.037180421205187,118610.86600000001,352484,0.3365
108,3.2721845484684784,-4.445491843634276,26.695626355469788,22.552298924201995,10.20400546350847,6.58757804739474,2.0498971347756103,5.170594911765892,15.79707990509375,-0.6387674674260533,21.51083679769624,-2.7430300027549244,117759.41100000001,347886,0.3385
109,3.443650381986141,-4.470792996017563,26.695056489537475,20.781141067607656,10.206404224897986,7.207790614455005,1.150355247457706,5.1760969283030915,20.02776378239713,1.7649249353884846,16.730234626364044,-3.606457228785555,120387.0136,352421,0.3416
110,-0.47420507058697764,-1.186609531255552,26.986906858611988,20.47986513624336,6.829013481669087,9.753620302511662,-0.1446241551301526,7.30447679406728,12.855781083395064,-0.2650148056691952,21.474126207655623,-2.1590242079311692,117814.2414,348666,0.3379
111,2.4509403458751127,-2.2487742454398605,28.10986573050843,20.472560004149045,6.824562113586105,6.728601067374576,1.9980689394761362,7.310275070697737,12.524353552407353,-0.639491850076529,21.749147570844066,-2.2340537328324404,120587.23879999999,353732,0.3409
112,4.03808413778681,-1.8067019449120307,26.651714579287763,19.18658465025315,6.76021476118915,7.955362363475439,2.0692951375097235,5.194634633688321,11.802512960397367,-0.6774534356508335,21.650012634578523,-2.092941233033825,116336.9026,346447,0.3358
113,2.364883482193944,-2.2515331104009806,26.651216807717375,20.57662671544475,8.321576055372564,6.7296788687485884,2.711803826468833,5.231306980098729,12.530838017507095,0.13695280451305336,21.64829930601356,-3.3643548943875734,118378.6983,349509,0.3387
114,4.017373633923401,-5.968566565542627,27.753627602264093,18.620080465123447,11.952214118285971,5.671006950490716,2.9833278597190103,5.254809766434545,12.928807181835854,-0.7019793667821663,21.58659030035243,-3.9197531244759367,120705.5232,353664,0.3413
115,5.110446968358564,-4.940672263535347,26.374124545679706,18.891674965058968,8.64763383307237,6.688735830844555,2.7109286171832703,5.284592739458805,14.261997376335797,-0.8403782577507204,20.526091679798682,-4.917658793588746,120087.5616,350928,0.3422
116,4.541071675224643,-5.857423002205078,26.327306446419446,18.64360691884253,12.168659561083398,6.835367479693923,2.4571263695458656,5.330605292784488,13.355984973034932,-0.7159886594955254,20.463782919177376,-4.098741916570787,119122.90500000001,351395,0.339
